person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
36,46830,MORTGAGE,0.5,PERSONAL,A,22210,5.59,0.474,N,3,0
36,89605,RENT,,MEDICAL,D,10117,15.27,0.113,N,18,0
22,97990,MORTGAGE,1.3,PERSONAL,A,1866,6.72,0.019,N,27,0
50,50478,RENT,2.0,PERSONAL,A,24118,5.0,0.478,Y,23,1
20,30067,RENT,4.9,VENTURE,B,13822,10.04,0.46,N,2,0
31,80539,MORTGAGE,0.7,DEBTCONSOLIDATION,D,8831,16.72,0.11,N,2,1
58,48608,RENT,2.9,HOMEIMPROVEMENT,D,32655,16.35,0.672,N,7,1
23,40089,RENT,1.1,EDUCATION,A,9197,7.38,0.229,N,18,0
61,22009,MORTGAGE,9.7,DEBTCONSOLIDATION,A,1337,6.82,0.061,N,3,1
32,155915,MORTGAGE,0.2,DEBTCONSOLIDATION,D,4808,16.42,0.031,N,18,0
53,73579,RENT,,VENTURE,C,23372,14.28,0.318,N,17,0
61,78075,RENT,5.0,HOMEIMPROVEMENT,A,1058,10.02,0.014,N,8,0
40,30499,RENT,12.2,MEDICAL,C,9759,11.76,0.32,N,5,0
41,51218,RENT,,EDUCATION,E,32986,18.0,0.644,N,14,0
23,46872,MORTGAGE,11.3,HOMEIMPROVEMENT,A,15754,5.84,0.336,N,21,0
37,75369,MORTGAGE,0.3,DEBTCONSOLIDATION,A,25482,8.53,0.338,N,5,0
24,103553,MORTGAGE,9.2,HOMEIMPROVEMENT,A,3606,,0.035,N,6,0
38,22274,RENT,7.6,VENTURE,C,30512,13.91,1.37,N,17,1
21,27144,RENT,11.6,HOMEIMPROVEMENT,A,4761,5.41,0.175,N,29,0
31,69923,RENT,1.9,PERSONAL,D,4085,15.64,0.058,Y,10,1
36,37070,RENT,12.1,HOMEIMPROVEMENT,D,10193,16.42,0.275,N,12,1
29,76740,RENT,,EDUCATION,C,13322,13.41,0.174,N,13,0
53,39927,RENT,5.0,HOMEIMPROVEMENT,A,8721,9.32,0.218,Y,15,0
25,24665,RENT,2.8,MEDICAL,G,33946,,1.376,N,16,1
27,18626,MORTGAGE,2.8,PERSONAL,B,32845,11.22,1.763,N,6,1
30,63976,MORTGAGE,4.0,EDUCATION,B,25299,9.49,0.395,Y,11,1
31,64845,MORTGAGE,2.2,EDUCATION,G,27229,25.5,0.42,N,19,1
28,83584,RENT,7.9,DEBTCONSOLIDATION,E,14351,17.03,0.172,Y,9,1
21,58707,OWN,,VENTURE,B,21040,10.1,0.358,Y,9,0
27,8000,OWN,5.9,VENTURE,B,6819,10.21,0.852,N,26,0
30,64659,RENT,1.3,PERSONAL,A,26562,5.5,0.411,N,5,0
55,21991,MORTGAGE,17.5,EDUCATION,E,6784,18.64,0.308,N,20,0
29,17549,MORTGAGE,5.4,DEBTCONSOLIDATION,D,3966,17.76,0.226,N,27,0
40,16424,MORTGAGE,1.1,MEDICAL,B,28875,,1.758,N,12,1
39,15613,RENT,6.9,HOMEIMPROVEMENT,D,18331,16.75,1.174,Y,7,1
27,57150,MORTGAGE,1.0,HOMEIMPROVEMENT,D,7775,18.87,0.136,N,2,0
55,32789,MORTGAGE,0.3,HOMEIMPROVEMENT,A,12966,6.45,0.395,Y,23,0
48,21258,RENT,3.7,VENTURE,C,5009,14.02,0.236,Y,6,0
61,49647,OWN,,EDUCATION,A,33473,,0.674,N,2,0
31,26681,MORTGAGE,1.0,EDUCATION,D,26025,17.33,0.975,N,23,0
33,84085,RENT,2.1,MEDICAL,A,26166,6.95,0.311,Y,4,0
40,108838,MORTGAGE,14.6,VENTURE,C,26160,14.27,0.24,N,25,0
41,43491,MORTGAGE,1.7,MEDICAL,B,4460,11.65,0.103,Y,4,0
40,104558,RENT,0.8,EDUCATION,A,32857,6.76,0.314,N,4,0
63,104461,RENT,24.5,HOMEIMPROVEMENT,A,18200,8.26,0.174,N,8,0
49,51355,OWN,1.8,VENTURE,C,514,10.94,0.01,N,2,0
58,127185,MORTGAGE,5.7,VENTURE,A,25125,7.15,0.198,N,11,0
39,34824,RENT,1.3,VENTURE,C,20381,14.57,0.585,N,27,0
43,16724,RENT,4.0,DEBTCONSOLIDATION,B,21641,,1.294,N,25,0
42,20849,MORTGAGE,2.4,DEBTCONSOLIDATION,C,2418,11.49,0.116,N,21,0
26,33954,MORTGAGE,16.3,HOMEIMPROVEMENT,B,25746,,0.758,N,6,0
28,65766,RENT,2.8,DEBTCONSOLIDATION,B,10992,9.37,0.167,N,22,0
20,25973,MORTGAGE,4.4,VENTURE,A,14143,7.2,0.545,N,17,0
45,33803,RENT,14.5,DEBTCONSOLIDATION,B,16824,9.22,0.498,N,17,0
57,24656,RENT,22.7,DEBTCONSOLIDATION,C,30417,14.07,1.234,N,5,1
57,34231,MORTGAGE,0.5,PERSONAL,D,3267,15.66,0.095,N,28,0
63,102589,RENT,9.0,VENTURE,A,15110,6.14,0.147,N,18,0
41,59674,OWN,2.4,DEBTCONSOLIDATION,C,27627,11.75,0.463,Y,14,0
63,35691,RENT,4.5,HOMEIMPROVEMENT,A,34113,7.07,0.956,Y,4,1
29,95918,MORTGAGE,2.4,DEBTCONSOLIDATION,A,17442,7.55,0.182,N,9,0
25,49717,RENT,2.6,DEBTCONSOLIDATION,C,11366,14.09,0.229,N,3,0
36,52760,RENT,0.9,VENTURE,B,10635,9.54,0.202,N,25,0
57,91906,MORTGAGE,4.3,DEBTCONSOLIDATION,C,15358,13.57,0.167,N,12,0
43,40601,MORTGAGE,4.0,PERSONAL,F,1088,23.89,0.027,Y,5,1
29,81140,MORTGAGE,1.0,PERSONAL,A,34621,8.48,0.427,N,26,0
27,78019,MORTGAGE,3.9,DEBTCONSOLIDATION,C,22224,12.5,0.285,N,9,0
40,45249,MORTGAGE,18.1,VENTURE,E,33242,19.82,0.735,Y,14,1
25,22744,MORTGAGE,6.3,EDUCATION,A,18473,6.78,0.812,Y,25,0
40,49364,MORTGAGE,3.3,EDUCATION,B,31924,9.48,0.647,Y,5,0
58,91627,MORTGAGE,,MEDICAL,A,8325,5.88,0.091,N,3,0
43,76947,MORTGAGE,4.3,PERSONAL,C,25283,15.13,0.329,Y,9,0
52,125572,OWN,0.7,EDUCATION,C,19269,12.15,0.153,Y,24,0
37,37431,RENT,4.0,MEDICAL,C,33577,12.81,0.897,N,19,1
47,75253,MORTGAGE,1.0,EDUCATION,C,23436,10.71,0.311,N,8,0
51,28184,RENT,7.3,VENTURE,D,2161,17.32,0.077,N,18,0
31,54768,RENT,17.1,DEBTCONSOLIDATION,A,2685,6.96,0.049,N,15,0
61,90037,RENT,2.2,PERSONAL,F,7025,,0.078,Y,23,1
46,80703,MORTGAGE,2.9,EDUCATION,A,10472,7.42,0.13,N,8,0
29,51880,MORTGAGE,2.7,VENTURE,A,21684,7.16,0.418,Y,14,0
65,42301,MORTGAGE,1.7,MEDICAL,F,16134,23.01,0.381,N,3,0
61,28363,RENT,7.9,VENTURE,D,16354,15.99,0.577,N,13,1
51,43296,MORTGAGE,4.8,MEDICAL,D,31264,13.79,0.722,N,3,1
61,23846,OWN,0.3,EDUCATION,A,21441,7.32,0.899,N,28,0
45,40588,RENT,,DEBTCONSOLIDATION,D,15897,17.33,0.392,N,9,1
44,18152,RENT,1.0,HOMEIMPROVEMENT,C,10362,,0.571,N,19,0
30,23735,RENT,19.4,DEBTCONSOLIDATION,D,20022,13.47,0.844,Y,27,1
42,78357,MORTGAGE,2.4,VENTURE,F,27710,21.14,0.354,N,3,0
53,73700,MORTGAGE,4.8,HOMEIMPROVEMENT,A,10317,7.39,0.14,Y,28,0
59,41820,MORTGAGE,0.4,PERSONAL,B,20569,8.59,0.492,Y,22,0
42,50798,MORTGAGE,2.1,HOMEIMPROVEMENT,D,32758,15.86,0.645,N,5,0
48,54687,RENT,8.1,DEBTCONSOLIDATION,B,11775,10.49,0.215,N,18,0
50,63144,MORTGAGE,3.2,PERSONAL,A,2718,5.95,0.043,Y,15,0
26,59535,RENT,11.7,EDUCATION,A,7546,8.55,0.127,N,9,0
59,23500,RENT,4.3,EDUCATION,C,16209,13.81,0.69,N,5,0
52,12788,MORTGAGE,13.2,VENTURE,B,20189,8.79,1.579,N,28,1
40,28021,MORTGAGE,20.3,HOMEIMPROVEMENT,A,32195,7.84,1.149,N,17,1
21,45031,MORTGAGE,3.0,PERSONAL,B,25632,9.01,0.569,Y,10,1
37,83125,MORTGAGE,4.2,PERSONAL,A,7180,6.38,0.086,Y,19,0
52,55764,RENT,,HOMEIMPROVEMENT,A,20343,7.05,0.365,N,19,0
56,65769,RENT,,DEBTCONSOLIDATION,A,14260,7.99,0.217,Y,23,0
53,29932,RENT,9.9,EDUCATION,E,25969,18.95,0.868,N,14,1
39,47150,OWN,4.5,DEBTCONSOLIDATION,A,694,7.5,0.015,N,12,0
54,50818,OWN,6.5,EDUCATION,D,4751,17.72,0.093,N,28,0
37,32350,OWN,0.4,PERSONAL,D,21089,16.31,0.652,N,3,1
65,27220,RENT,7.3,VENTURE,C,4030,12.24,0.148,Y,3,0
43,43274,MORTGAGE,,EDUCATION,A,2200,7.84,0.051,N,23,0
27,70521,MORTGAGE,8.2,MEDICAL,E,31093,,0.441,N,23,1
49,29800,MORTGAGE,3.6,PERSONAL,B,10800,9.65,0.362,N,25,0
63,43717,MORTGAGE,1.6,HOMEIMPROVEMENT,A,21616,7.68,0.494,Y,28,0
29,103284,MORTGAGE,15.3,HOMEIMPROVEMENT,B,4390,,0.043,N,12,0
42,36840,RENT,7.2,DEBTCONSOLIDATION,A,5192,6.78,0.141,Y,14,1
30,49217,RENT,21.2,DEBTCONSOLIDATION,B,15556,9.62,0.316,N,27,0
21,46252,RENT,2.3,PERSONAL,B,17870,12.19,0.386,Y,28,1
45,44210,RENT,5.2,DEBTCONSOLIDATION,B,8975,7.37,0.203,Y,16,0
55,122720,RENT,4.7,DEBTCONSOLIDATION,C,3738,13.44,0.03,N,17,0
52,57998,RENT,5.8,PERSONAL,E,22708,19.02,0.392,N,17,0
32,20669,RENT,0.2,EDUCATION,B,25654,9.49,1.241,N,18,1
59,113621,MORTGAGE,1.7,PERSONAL,B,19479,10.35,0.171,N,18,0
44,57019,OWN,12.0,PERSONAL,D,9074,14.83,0.159,N,8,0
23,39916,MORTGAGE,2.8,DEBTCONSOLIDATION,C,7441,11.44,0.186,N,10,0
61,102970,RENT,16.2,MEDICAL,B,6992,11.25,0.068,N,24,0
38,31943,RENT,1.2,HOMEIMPROVEMENT,D,28834,15.19,0.903,N,5,1
37,125949,RENT,,DEBTCONSOLIDATION,E,20478,18.85,0.163,N,26,0
56,51602,OTHER,6.0,EDUCATION,C,26630,10.29,0.516,N,16,1
49,85225,MORTGAGE,7.5,VENTURE,A,28337,5.0,0.332,N,12,0
38,264904,RENT,2.5,EDUCATION,B,4894,10.3,0.018,N,29,0
42,54124,MORTGAGE,11.9,HOMEIMPROVEMENT,B,17532,11.3,0.324,N,7,0
35,46478,RENT,3.9,VENTURE,B,13772,9.18,0.296,N,27,0
20,27258,OWN,5.7,PERSONAL,A,25908,8.96,0.95,N,28,0
31,45875,RENT,0.5,MEDICAL,B,15505,11.54,0.338,N,2,0
43,27725,RENT,5.0,MEDICAL,B,34779,,1.254,Y,23,1
53,44230,MORTGAGE,10.6,HOMEIMPROVEMENT,A,27664,8.3,0.625,N,27,0
27,240885,OWN,1.0,DEBTCONSOLIDATION,E,25170,20.58,0.104,N,23,0
37,52353,OWN,6.7,HOMEIMPROVEMENT,E,630,18.38,0.012,N,2,1
24,36151,MORTGAGE,0.1,MEDICAL,D,12310,15.43,0.341,Y,25,0
45,43680,RENT,13.0,VENTURE,B,30133,10.84,0.69,N,6,0
49,39084,RENT,20.3,VENTURE,B,32375,8.51,0.828,N,5,0
32,87257,OTHER,2.2,DEBTCONSOLIDATION,C,8805,13.4,0.101,N,15,0
38,46647,MORTGAGE,0.6,EDUCATION,C,19729,13.55,0.423,N,11,0
48,118763,MORTGAGE,5.4,PERSONAL,C,26366,13.84,0.222,N,2,0
22,41198,RENT,0.2,DEBTCONSOLIDATION,A,32481,7.69,0.788,Y,22,1
45,42686,MORTGAGE,3.3,VENTURE,C,2795,11.45,0.065,N,13,0
59,29934,RENT,1.6,PERSONAL,E,3767,16.95,0.126,Y,18,1
31,39701,MORTGAGE,3.2,HOMEIMPROVEMENT,A,31395,7.08,0.791,N,4,0
21,18892,OWN,0.1,VENTURE,B,9901,12.93,0.524,N,11,1
30,15193,MORTGAGE,0.3,VENTURE,B,9177,8.85,0.604,N,2,0
63,69117,MORTGAGE,0.1,VENTURE,C,1176,12.61,0.017,N,27,0
47,18769,RENT,4.8,EDUCATION,A,12922,7.36,0.688,N,20,0
37,61284,RENT,4.1,DEBTCONSOLIDATION,E,25647,18.35,0.418,Y,19,0
32,37224,OWN,1.3,HOMEIMPROVEMENT,A,7982,7.79,0.214,Y,14,1
56,82186,RENT,5.2,MEDICAL,D,2369,16.85,0.029,N,21,0
41,18998,MORTGAGE,10.8,EDUCATION,A,17815,8.85,0.938,N,24,0
31,68120,MORTGAGE,1.6,EDUCATION,A,1305,7.66,0.019,N,18,0
21,58828,MORTGAGE,8.9,VENTURE,D,10538,15.6,0.179,N,24,0
56,59837,OWN,5.4,EDUCATION,E,16273,20.04,0.272,N,23,0
26,90957,MORTGAGE,0.2,DEBTCONSOLIDATION,G,15186,24.95,0.167,Y,5,1
45,50952,OWN,2.4,DEBTCONSOLIDATION,A,23616,6.55,0.463,Y,10,0
45,12755,RENT,3.5,DEBTCONSOLIDATION,B,32198,9.5,2.524,N,24,1
43,62755,MORTGAGE,6.6,MEDICAL,A,2115,6.41,0.034,N,11,0
31,58443,MORTGAGE,1.7,EDUCATION,A,34700,,0.594,N,11,0
35,42849,RENT,20.3,DEBTCONSOLIDATION,A,34765,8.29,0.811,Y,16,1
42,30854,MORTGAGE,5.8,EDUCATION,A,2416,7.34,0.078,N,6,0
59,40194,MORTGAGE,2.3,VENTURE,E,6396,18.47,0.159,Y,19,1
28,109308,MORTGAGE,0.5,HOMEIMPROVEMENT,A,14283,7.23,0.131,N,12,0
51,29556,RENT,1.0,DEBTCONSOLIDATION,C,27483,12.12,0.93,Y,14,1
34,18821,MORTGAGE,3.3,MEDICAL,C,26884,12.89,1.428,Y,18,1
56,21860,RENT,3.4,VENTURE,A,31057,5.19,1.421,N,19,1
32,48078,MORTGAGE,7.3,EDUCATION,G,29482,,0.613,N,26,1
24,122880,MORTGAGE,6.5,DEBTCONSOLIDATION,B,29071,11.05,0.237,Y,17,1
30,164829,MORTGAGE,1.1,MEDICAL,E,23804,18.36,0.144,N,19,0
29,70096,RENT,4.5,PERSONAL,F,16049,23.23,0.229,N,6,0
32,28575,RENT,0.1,DEBTCONSOLIDATION,F,32457,22.74,1.136,N,9,1
60,30293,RENT,2.5,DEBTCONSOLIDATION,D,6092,16.52,0.201,N,25,0
65,79356,RENT,7.2,EDUCATION,A,13005,6.32,0.164,N,15,0
34,101966,MORTGAGE,2.6,HOMEIMPROVEMENT,A,5877,5.91,0.058,N,28,0
61,34437,MORTGAGE,9.0,EDUCATION,C,11410,14.2,0.331,N,26,0
26,107306,RENT,18.7,HOMEIMPROVEMENT,B,575,8.59,0.005,Y,21,0
59,43206,RENT,4.7,PERSONAL,D,20742,15.53,0.48,N,27,0
47,72609,MORTGAGE,0.8,VENTURE,D,11057,16.3,0.152,N,14,0
51,92042,MORTGAGE,2.4,VENTURE,A,9813,9.9,0.107,N,24,0
54,21699,RENT,0.0,DEBTCONSOLIDATION,A,18650,7.86,0.859,N,10,1
34,62836,RENT,,VENTURE,A,29164,6.21,0.464,N,24,0
55,107554,RENT,8.6,MEDICAL,C,32405,12.98,0.301,N,2,0
40,36012,RENT,5.0,HOMEIMPROVEMENT,A,18370,6.72,0.51,N,28,0
25,27415,RENT,7.7,EDUCATION,C,13350,,0.487,N,23,0
20,64352,RENT,8.0,MEDICAL,C,19912,14.2,0.309,N,19,0
23,52753,MORTGAGE,9.5,MEDICAL,A,15944,6.26,0.302,N,8,0
30,40944,MORTGAGE,1.6,EDUCATION,C,25371,13.23,0.62,N,10,0
63,48961,RENT,10.3,PERSONAL,C,2488,14.17,0.051,N,8,0
45,19561,MORTGAGE,5.3,VENTURE,B,21461,,1.097,N,29,0
56,61234,MORTGAGE,1.7,PERSONAL,F,5445,21.83,0.089,Y,9,0
42,117704,OWN,21.8,PERSONAL,A,31684,6.56,0.269,N,19,0
48,33088,RENT,15.0,VENTURE,B,24281,9.98,0.734,N,27,0
40,31081,MORTGAGE,4.3,PERSONAL,E,31211,,1.004,N,22,1
64,53901,MORTGAGE,9.3,MEDICAL,B,25043,9.16,0.465,N,11,1
64,234505,RENT,1.5,DEBTCONSOLIDATION,B,25220,7.47,0.108,N,18,0
46,89763,OWN,2.7,EDUCATION,C,12489,11.72,0.139,N,20,0
58,46546,MORTGAGE,1.0,DEBTCONSOLIDATION,C,19916,13.16,0.428,N,2,0
59,50100,MORTGAGE,3.7,MEDICAL,A,6566,7.49,0.131,N,3,0
32,94784,RENT,3.4,DEBTCONSOLIDATION,B,5009,9.53,0.053,Y,29,0
42,29727,RENT,1.2,MEDICAL,B,1654,7.46,0.056,Y,15,1
35,68628,MORTGAGE,5.6,HOMEIMPROVEMENT,C,29081,12.3,0.424,N,5,0
49,26513,RENT,0.6,VENTURE,C,20736,11.49,0.782,N,23,1
23,81528,MORTGAGE,0.3,VENTURE,C,23419,12.69,0.287,N,18,0
59,41702,RENT,2.4,DEBTCONSOLIDATION,C,14896,13.12,0.357,N,26,0
35,54741,MORTGAGE,2.6,MEDICAL,A,19749,5.07,0.361,N,18,0
50,40240,MORTGAGE,1.9,VENTURE,A,5688,6.54,0.141,N,9,0
61,71989,RENT,1.5,HOMEIMPROVEMENT,B,25170,,0.35,N,2,0
44,44530,MORTGAGE,2.1,DEBTCONSOLIDATION,A,21739,6.77,0.488,Y,18,0
63,160634,RENT,0.9,EDUCATION,C,16428,,0.102,N,9,0
31,106977,RENT,2.6,PERSONAL,C,24314,11.19,0.227,N,14,0
45,23924,RENT,11.7,VENTURE,A,5329,5.26,0.223,N,3,0
56,54464,RENT,1.3,MEDICAL,E,26055,21.12,0.478,N,18,0
52,73448,RENT,5.8,VENTURE,B,24213,10.41,0.33,N,8,0
47,38101,OWN,0.8,MEDICAL,A,2517,6.16,0.066,Y,17,0
28,95498,RENT,2.2,DEBTCONSOLIDATION,A,17056,6.6,0.179,N,18,0
31,89505,RENT,1.9,DEBTCONSOLIDATION,C,9274,11.57,0.104,N,5,0
24,46818,RENT,13.8,PERSONAL,B,19629,10.27,0.419,Y,11,0
47,84092,RENT,2.8,VENTURE,D,18241,15.86,0.217,Y,27,0
54,13018,MORTGAGE,5.9,PERSONAL,B,7896,,0.607,N,10,0
24,103432,RENT,4.6,MEDICAL,E,30445,20.23,0.294,Y,11,1
53,79824,MORTGAGE,0.8,HOMEIMPROVEMENT,A,24397,8.62,0.306,N,20,0
65,26951,RENT,14.0,HOMEIMPROVEMENT,C,5325,14.03,0.198,N,7,0
53,56304,MORTGAGE,2.1,EDUCATION,E,13169,18.74,0.234,N,13,0
32,16083,RENT,0.2,MEDICAL,B,13763,8.37,0.856,N,27,0
58,32212,MORTGAGE,,MEDICAL,A,687,6.65,0.021,Y,12,1
61,89554,MORTGAGE,2.0,MEDICAL,B,12039,9.94,0.134,N,16,0
64,48675,RENT,0.5,DEBTCONSOLIDATION,F,29413,22.47,0.604,N,26,1
33,47216,MORTGAGE,4.8,DEBTCONSOLIDATION,C,16850,,0.357,N,21,0
30,50255,MORTGAGE,2.1,HOMEIMPROVEMENT,C,15365,11.56,0.306,N,15,0
61,47132,RENT,5.0,HOMEIMPROVEMENT,C,5053,13.31,0.107,N,13,0
57,84382,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3946,9.9,0.047,N,29,0
23,34876,OWN,20.1,VENTURE,B,28650,11.71,0.821,N,20,0
52,61737,MORTGAGE,0.9,VENTURE,A,19705,8.43,0.319,N,22,0
26,26120,OWN,5.4,HOMEIMPROVEMENT,B,23093,9.56,0.884,N,13,0
60,73688,RENT,6.3,PERSONAL,D,12489,15.1,0.169,N,28,0
27,41078,MORTGAGE,0.9,VENTURE,C,5997,13.91,0.146,N,8,0
56,47928,OWN,0.6,DEBTCONSOLIDATION,G,11913,26.51,0.249,Y,6,1
29,40167,RENT,0.8,VENTURE,A,5106,6.69,0.127,N,16,0
62,43061,OWN,1.4,VENTURE,B,8244,9.3,0.191,N,17,0
34,28209,RENT,0.9,VENTURE,D,16087,,0.57,N,28,0
57,58752,OWN,5.6,EDUCATION,A,8612,7.26,0.147,N,12,0
34,66507,RENT,2.7,VENTURE,A,16448,6.92,0.247,N,28,0
24,23579,RENT,3.9,PERSONAL,B,29874,10.02,1.267,N,21,1
48,35312,OWN,0.2,EDUCATION,B,5222,11.49,0.148,N,18,0
38,49836,RENT,9.9,DEBTCONSOLIDATION,G,13027,26.04,0.261,N,7,1
29,35268,RENT,0.9,DEBTCONSOLIDATION,B,34917,9.79,0.99,N,21,1
31,43366,RENT,2.2,VENTURE,E,19657,19.0,0.453,N,23,0
23,119235,MORTGAGE,0.4,MEDICAL,E,17207,,0.144,N,7,0
50,28001,OTHER,0.7,EDUCATION,A,14844,7.63,0.53,N,13,0
37,13743,RENT,5.5,DEBTCONSOLIDATION,C,34629,14.98,2.52,N,21,1
35,35266,MORTGAGE,5.9,VENTURE,A,2313,,0.066,N,9,0
59,40925,RENT,,PERSONAL,A,17496,,0.428,Y,21,1
55,37440,MORTGAGE,4.0,HOMEIMPROVEMENT,E,31672,18.41,0.846,N,6,1
44,56831,RENT,15.2,DEBTCONSOLIDATION,B,8152,,0.143,N,22,0
42,27849,RENT,3.5,VENTURE,B,3039,11.27,0.109,N,12,0
31,25683,RENT,3.0,MEDICAL,B,13302,11.29,0.518,N,3,1
53,33827,MORTGAGE,1.4,PERSONAL,A,23565,8.64,0.697,N,9,1
55,34213,OWN,0.5,DEBTCONSOLIDATION,B,3835,8.54,0.112,Y,9,0
56,157386,MORTGAGE,4.0,EDUCATION,B,34343,10.46,0.218,N,27,0
22,115133,RENT,1.9,PERSONAL,B,32197,9.19,0.28,N,9,0
28,19570,MORTGAGE,3.7,VENTURE,E,22897,18.88,1.17,N,18,1
37,16959,MORTGAGE,1.2,DEBTCONSOLIDATION,B,11918,8.13,0.703,N,8,0
62,46762,RENT,9.1,DEBTCONSOLIDATION,A,3115,6.19,0.067,N,4,0
54,140277,RENT,40.0,MEDICAL,A,31705,6.88,0.226,N,2,0
53,70710,RENT,1.9,DEBTCONSOLIDATION,C,7198,13.47,0.102,N,6,0
60,48142,MORTGAGE,9.2,PERSONAL,C,22130,13.9,0.46,N,17,0
33,38145,MORTGAGE,10.3,DEBTCONSOLIDATION,F,16349,23.91,0.429,N,5,1
23,88648,MORTGAGE,27.7,PERSONAL,C,3343,12.86,0.038,N,16,0
48,54062,RENT,2.1,HOMEIMPROVEMENT,A,7509,6.44,0.139,Y,24,0
60,127066,RENT,7.1,HOMEIMPROVEMENT,A,3238,7.42,0.025,N,18,0
64,19375,OWN,1.3,VENTURE,B,13491,10.37,0.696,N,18,0
34,61883,RENT,4.9,EDUCATION,C,27543,11.66,0.445,N,14,0
47,35960,OWN,6.1,EDUCATION,A,7795,5.54,0.217,N,25,0
61,61565,MORTGAGE,6.8,MEDICAL,C,33537,15.75,0.545,N,12,0
35,56273,RENT,,VENTURE,E,29372,19.33,0.522,N,17,1
31,64881,MORTGAGE,9.4,EDUCATION,C,14402,13.96,0.222,N,5,0
24,83924,OWN,2.7,DEBTCONSOLIDATION,C,19073,13.68,0.227,N,16,0
53,105280,RENT,1.2,PERSONAL,D,17627,16.57,0.167,N,13,1
61,143407,OWN,3.9,VENTURE,A,26448,8.52,0.184,N,28,0
20,49448,RENT,10.0,PERSONAL,A,19163,9.68,0.388,N,15,0
58,36377,MORTGAGE,17.1,MEDICAL,A,6202,7.67,0.17,N,14,0
51,24979,MORTGAGE,6.9,DEBTCONSOLIDATION,A,9004,7.14,0.36,N,10,0
45,62267,OWN,0.0,VENTURE,E,25276,20.22,0.406,N,27,0
36,77590,MORTGAGE,0.7,DEBTCONSOLIDATION,A,28415,6.73,0.366,Y,16,0
46,23350,MORTGAGE,0.4,DEBTCONSOLIDATION,C,25078,11.56,1.074,N,17,1
43,92002,RENT,0.5,DEBTCONSOLIDATION,C,8595,13.78,0.093,N,11,0
54,46363,RENT,2.4,MEDICAL,C,29524,11.91,0.637,N,6,1
65,24570,RENT,,HOMEIMPROVEMENT,C,8828,,0.359,N,12,0
61,30743,RENT,0.6,MEDICAL,B,27172,8.48,0.884,N,7,1
58,29179,RENT,10.7,DEBTCONSOLIDATION,B,26096,6.99,0.894,N,12,1
45,29466,RENT,4.8,HOMEIMPROVEMENT,E,15880,17.42,0.539,N,3,0
57,67066,OWN,8.0,VENTURE,A,16933,7.13,0.252,N,28,0
42,78834,MORTGAGE,2.3,PERSONAL,A,31394,8.44,0.398,N,20,0
41,124807,RENT,2.6,PERSONAL,B,14072,,0.113,N,24,0
23,33388,OTHER,1.9,PERSONAL,B,29946,9.17,0.897,Y,16,1
28,59196,RENT,2.9,MEDICAL,B,14150,9.92,0.239,N,13,0
23,34342,MORTGAGE,4.7,VENTURE,G,14065,24.91,0.41,Y,8,1
26,49566,MORTGAGE,3.4,VENTURE,D,27702,15.93,0.559,N,7,1
42,21715,RENT,9.1,HOMEIMPROVEMENT,E,16726,20.27,0.77,N,12,1
21,26429,MORTGAGE,11.5,VENTURE,B,27097,,1.025,N,5,1
43,76243,RENT,3.2,PERSONAL,A,9254,6.41,0.121,N,29,0
59,21678,RENT,1.4,VENTURE,D,19619,16.02,0.905,N,15,1
50,68744,RENT,14.5,HOMEIMPROVEMENT,D,13030,16.78,0.19,N,11,0
50,33796,OWN,,VENTURE,C,10920,16.44,0.323,N,16,0
59,16999,MORTGAGE,5.1,VENTURE,E,6342,21.1,0.373,N,5,0
62,12134,MORTGAGE,6.8,PERSONAL,F,11995,,0.989,N,14,1
53,109634,MORTGAGE,0.4,VENTURE,B,5201,9.39,0.047,Y,9,0
43,17188,RENT,0.4,MEDICAL,A,8060,6.9,0.469,N,26,0
45,47315,MORTGAGE,0.8,HOMEIMPROVEMENT,B,19939,9.19,0.421,Y,25,0
35,59556,RENT,0.8,HOMEIMPROVEMENT,G,12018,25.26,0.202,N,9,1
32,23807,RENT,2.7,HOMEIMPROVEMENT,B,585,10.39,0.025,N,29,0
34,36154,MORTGAGE,0.9,VENTURE,C,8737,13.73,0.242,N,14,0
46,63790,RENT,9.6,MEDICAL,C,2583,10.64,0.04,N,12,0
23,57602,RENT,4.3,DEBTCONSOLIDATION,A,16872,5.95,0.293,N,6,0
35,38051,MORTGAGE,2.3,DEBTCONSOLIDATION,C,19823,14.74,0.521,Y,28,1
49,55842,MORTGAGE,0.4,HOMEIMPROVEMENT,B,9742,8.68,0.174,N,19,0
63,46340,MORTGAGE,4.5,EDUCATION,D,12414,15.08,0.268,N,27,0
49,28746,RENT,0.6,DEBTCONSOLIDATION,C,25107,,0.873,N,19,0
55,94870,RENT,6.8,DEBTCONSOLIDATION,D,12423,17.71,0.131,N,3,0
22,54944,MORTGAGE,8.1,PERSONAL,A,21025,7.8,0.383,N,23,0
41,17798,MORTGAGE,3.9,EDUCATION,A,1071,6.67,0.06,N,27,0
41,65311,MORTGAGE,0.8,EDUCATION,D,30658,15.45,0.469,N,16,0
31,34942,OWN,7.7,HOMEIMPROVEMENT,B,7735,9.18,0.221,Y,6,0
